	NR	NRName	CID	EC50
5836	NR1C3	PPAR_gamma	2010	3
5841	NR1C3	PPAR_gamma	2015	3
5842	NR1C3	PPAR_gamma	2016	3
6002	NR1C3	PPAR_gamma	2730	3
6086	NR1C3	PPAR_gamma	2814	3
6087	NR1C3	PPAR_gamma	2815	3
6088	NR1C3	PPAR_gamma	2816	3
6090	NR1C3	PPAR_gamma	2818	3
6258	NR1C3	PPAR_gamma	2986	3
6431	NR1C3	PPAR_gamma	3159	3
6486	NR1C3	PPAR_gamma	3214	3
6634	NR1C3	PPAR_gamma	4431	3
6635	NR1C3	PPAR_gamma	4432	3
6648	NR1C3	PPAR_gamma	4445	3
6792	NR1C3	PPAR_gamma	4589	3
6798	NR1C3	PPAR_gamma	4595	3
6822	NR1C3	PPAR_gamma	4619	3
6981	NR1C3	PPAR_gamma	4778	3
7375	NR1C3	PPAR_gamma	7089	3
7570	NR1C3	PPAR_gamma	7284	3
7573	NR1C3	PPAR_gamma	7287	3
7597	NR1C3	PPAR_gamma	7311	3
7598	NR1C3	PPAR_gamma	7312	3
7600	NR1C3	PPAR_gamma	7314	3
7601	NR1C3	PPAR_gamma	7315	3
7603	NR1C3	PPAR_gamma	7317	3
7604	NR1C3	PPAR_gamma	7318	3
7605	NR1C3	PPAR_gamma	7319	3
7606	NR1C3	PPAR_gamma	7320	3
7607	NR1C3	PPAR_gamma	7321	3
7791	NR1C3	PPAR_gamma	8156	3
7801	NR1C3	PPAR_gamma	8166	3
7802	NR1C3	PPAR_gamma	8167	3
8079	NR1C3	PPAR_gamma	8444	3
8132	NR1C3	PPAR_gamma	8497	3
8740	NR2B1	RXR_alpha	3315	3
8844	NR2B1	RXR_alpha	3419	3
8867	NR2B1	RXR_alpha	3442	3
9389	NR2B3	RXR_gamma	10169	3
9466	NR2B2	RXR_beta	4078	3
9613	NR2B2	RXR_beta	4225	3
4665	NR1C2	PPAR_delta	2332	3.014
1819	NR1C1	PPAR_alpha	5374	3.02
3362	NR1C1	PPAR_alpha	11213	3.02
7221	NR1C3	PPAR_gamma	6383	3.02
4903	NR1C2	PPAR_delta	2570	3.021
6484	NR1C3	PPAR_gamma	3212	3.03
6744	NR1C3	PPAR_gamma	4541	3.06
2692	NR1C1	PPAR_alpha	9284	3.08
4993	NR1C2	PPAR_delta	2660	3.08
4700	NR1C2	PPAR_delta	2367	3.09
8379	NR1C3	PPAR_gamma	9721	3.095
1411	NR1C1	PPAR_alpha	4966	3.1
3500	NR1H4	FXR	5695	3.1
3811	NR1H3	LXR_alpha	7899	3.1
4362	NR1C2	PPAR_delta	1684	3.1
5340	NR1C2	PPAR_delta	6744	3.1
6299	NR1C3	PPAR_gamma	3027	3.1
8131	NR1C3	PPAR_gamma	8496	3.1
8334	NR1C3	PPAR_gamma	9676	3.1
8345	NR1C3	PPAR_gamma	9687	3.1
8872	NR2B1	RXR_alpha	3447	3.1
2659	NR1C1	PPAR_alpha	9251	3.12
5011	NR1C2	PPAR_delta	2678	3.12
2529	NR1C1	PPAR_alpha	9121	3.14
6592	NR1C3	PPAR_gamma	4389	3.14
3756	NR1H4	FXR	5951	3.15
219	NR1H2	LXR_beta	5550	3.16
4699	NR1C2	PPAR_delta	2366	3.16
6745	NR1C3	PPAR_gamma	4542	3.16
7224	NR1C3	PPAR_gamma	6386	3.16
5579	NR1C2	PPAR_delta	6983	3.162
8046	NR1C3	PPAR_gamma	8411	3.18
6734	NR1C3	PPAR_gamma	4531	3.19
596	NR1H2	LXR_beta	8753	3.2
1295	NR1C1	PPAR_alpha	3971	3.2
1915	NR1C1	PPAR_alpha	7383	3.2
2247	NR1C1	PPAR_alpha	7715	3.2
4280	NR1C2	PPAR_delta	1602	3.2
5446	NR1C2	PPAR_delta	6850	3.2
5717	NR1C3	PPAR_gamma	1891	3.2
6394	NR1C3	PPAR_gamma	3122	3.2
6855	NR1C3	PPAR_gamma	4652	3.2
7002	NR1C3	PPAR_gamma	4799	3.2
7459	NR1C3	PPAR_gamma	7173	3.23
2650	NR1C1	PPAR_alpha	9242	3.24
3991	NR1H3	LXR_alpha	10335	3.24
459	NR1H2	LXR_beta	8616	3.26
2747	NR1C1	PPAR_alpha	9339	3.26
2558	NR1C1	PPAR_alpha	9150	3.27
2376	NR1C1	PPAR_alpha	8968	3.28
2522	NR1C1	PPAR_alpha	9114	3.28
3413	NR1C1	PPAR_alpha	11264	3.28
6737	NR1C3	PPAR_gamma	4534	3.29
642	NR1H2	LXR_beta	8799	3.3
906	NR1C1	PPAR_alpha	3582	3.3
3556	NR1H4	FXR	5751	3.3
4159	NR1H3	LXR_alpha	10503	3.3
5443	NR1C2	PPAR_delta	6847	3.3
6069	NR1C3	PPAR_gamma	2797	3.3
6220	NR1C3	PPAR_gamma	2948	3.3
6682	NR1C3	PPAR_gamma	4479	3.3
6889	NR1C3	PPAR_gamma	4686	3.3
6987	NR1C3	PPAR_gamma	4784	3.3
7898	NR1C3	PPAR_gamma	8263	3.3
3576	NR1H4	FXR	5771	3.31
4702	NR1C2	PPAR_delta	2369	3.31
4753	NR1C2	PPAR_delta	2420	3.34
414	NR1H2	LXR_beta	8571	3.35
300	NR1H2	LXR_beta	5631	3.4
569	NR1H2	LXR_beta	8726	3.4
2204	NR1C1	PPAR_alpha	7672	3.4
2317	NR1C1	PPAR_alpha	7785	3.4
2776	NR1C1	PPAR_alpha	9368	3.4
3714	NR1H4	FXR	5909	3.4
4591	NR1C2	PPAR_delta	2258	3.4
4597	NR1C2	PPAR_delta	2264	3.4
7062	NR1C3	PPAR_gamma	4859	3.4
7887	NR1C3	PPAR_gamma	8252	3.4
7978	NR1C3	PPAR_gamma	8343	3.43
5006	NR1C2	PPAR_delta	2673	3.44
6903	NR1C3	PPAR_gamma	4700	3.443
7776	NR1C3	PPAR_gamma	8141	3.445
6039	NR1C3	PPAR_gamma	2767	3.47
8138	NR1C3	PPAR_gamma	8503	3.48
805	NR1H2	LXR_beta	8962	3.5
2244	NR1C1	PPAR_alpha	7712	3.5
2299	NR1C1	PPAR_alpha	7767	3.5
2572	NR1C1	PPAR_alpha	9164	3.5
4116	NR1H3	LXR_alpha	10460	3.5
4118	NR1H3	LXR_alpha	10462	3.5
5684	NR1C3	PPAR_gamma	1858	3.5
6127	NR1C3	PPAR_gamma	2855	3.5
6794	NR1C3	PPAR_gamma	4591	3.5
6814	NR1C3	PPAR_gamma	4611	3.5
6957	NR1C3	PPAR_gamma	4754	3.5
8230	NR1C3	PPAR_gamma	9572	3.5
6666	NR1C3	PPAR_gamma	4463	3.55
8353	NR1C3	PPAR_gamma	9695	3.58
914	NR1C1	PPAR_alpha	3590	3.6
916	NR1C1	PPAR_alpha	3592	3.6
1528	NR1C1	PPAR_alpha	5083	3.6
2844	NR1C1	PPAR_alpha	9436	3.6
2886	NR1C1	PPAR_alpha	9478	3.6
2887	NR1C1	PPAR_alpha	9479	3.6
2888	NR1C1	PPAR_alpha	9480	3.6
4238	NR1H3	LXR_alpha	10582	3.6
4492	NR1C2	PPAR_delta	2159	3.6
6880	NR1C3	PPAR_gamma	4677	3.6
6894	NR1C3	PPAR_gamma	4691	3.6
7214	NR1C3	PPAR_gamma	6376	3.6
7360	NR1C3	PPAR_gamma	7074	3.6
7652	NR1C3	PPAR_gamma	8017	3.6
8150	NR1C3	PPAR_gamma	8515	3.6
8161	NR1C3	PPAR_gamma	8526	3.6
4701	NR1C2	PPAR_delta	2368	3.62
495	NR1H2	LXR_beta	8652	3.63
8362	NR1C3	PPAR_gamma	9704	3.64
497	NR1H2	LXR_beta	8654	3.65
274	NR1H2	LXR_beta	5605	3.67
2745	NR1C1	PPAR_alpha	9337	3.67
4853	NR1C2	PPAR_delta	2520	3.67
6742	NR1C3	PPAR_gamma	4539	3.68
7577	NR1C3	PPAR_gamma	7291	3.69
299	NR1H2	LXR_beta	5630	3.7
1387	NR1C1	PPAR_alpha	4942	3.7
2982	NR1C1	PPAR_alpha	10833	3.7
4197	NR1H3	LXR_alpha	10541	3.7
6926	NR1C3	PPAR_gamma	4723	3.7
7065	NR1C3	PPAR_gamma	4862	3.7
7654	NR1C3	PPAR_gamma	8019	3.7
7885	NR1C3	PPAR_gamma	8250	3.7
4707	NR1C2	PPAR_delta	2374	3.72
6703	NR1C3	PPAR_gamma	4500	3.72
7699	NR1C3	PPAR_gamma	8064	3.79
2447	NR1C1	PPAR_alpha	9039	3.8
6267	NR1C3	PPAR_gamma	2995	3.8
6763	NR1C3	PPAR_gamma	4560	3.8
6859	NR1C3	PPAR_gamma	4656	3.8
6861	NR1C3	PPAR_gamma	4658	3.8
7226	NR1C3	PPAR_gamma	6388	3.8
7751	NR1C3	PPAR_gamma	8116	3.8
3437	NR1C1	PPAR_alpha	11288	3.86
2401	NR1C1	PPAR_alpha	8993	3.86
2742	NR1C1	PPAR_alpha	9334	3.86
7693	NR1C3	PPAR_gamma	8058	3.86
7370	NR1C3	PPAR_gamma	7084	3.87
1663	NR1C1	PPAR_alpha	5218	3.89
1821	NR1C1	PPAR_alpha	5376	3.89
3208	NR1C1	PPAR_alpha	11059	3.89
3364	NR1C1	PPAR_alpha	11215	3.89
584	NR1H2	LXR_beta	8741	3.9
2033	NR1C1	PPAR_alpha	7501	3.9
2453	NR1C1	PPAR_alpha	9045	3.9
2464	NR1C1	PPAR_alpha	9056	3.9
3484	NR1C1	PPAR_alpha	11335	3.9
3495	NR1C1	PPAR_alpha	11346	3.9
4141	NR1H3	LXR_alpha	10485	3.9
5104	NR1C2	PPAR_delta	6508	3.9
6788	NR1C3	PPAR_gamma	4585	3.9
7658	NR1C3	PPAR_gamma	8023	3.9
7662	NR1C3	PPAR_gamma	8027	3.9
6699	NR1C3	PPAR_gamma	4496	3.93
2596	NR1C1	PPAR_alpha	9188	3.94
2705	NR1C1	PPAR_alpha	9297	3.95
8730	NR2B1	RXR_alpha	3305	3.9763
3570	NR1H4	FXR	5765	3.98
6331	NR1C3	PPAR_gamma	3059	3.981
1373	NR1C1	PPAR_alpha	4928	3.99
2071	NR1C1	PPAR_alpha	7539	3.99
2792	NR1C1	PPAR_alpha	9384	3.99
2946	NR1C1	PPAR_alpha	10772	3.99
2970	NR1C1	PPAR_alpha	10821	3.99
3668	NR1H4	FXR	5863	4
3245	NR1C1	PPAR_alpha	11096	4
7368	NR1C3	PPAR_gamma	7082	4
4781	NR1C2	PPAR_delta	2448	4
277	NR1H2	LXR_beta	5608	4
301	NR1H2	LXR_beta	5632	4
993	NR1C1	PPAR_alpha	3669	4
1701	NR1C1	PPAR_alpha	5256	4
2452	NR1C1	PPAR_alpha	9044	4
2651	NR1C1	PPAR_alpha	9243	4
3483	NR1C1	PPAR_alpha	11334	4
4958	NR1C2	PPAR_delta	2625	4
4963	NR1C2	PPAR_delta	2630	4
5627	NR1C2	PPAR_delta	7878	4
5829	NR1C3	PPAR_gamma	2003	4
5987	NR1C3	PPAR_gamma	2715	4
6160	NR1C3	PPAR_gamma	2888	4
6247	NR1C3	PPAR_gamma	2975	4
7653	NR1C3	PPAR_gamma	8018	4
365	NR1H2	LXR_beta	7973	4.003
6915	NR1C3	PPAR_gamma	4712	4.018
2646	NR1C1	PPAR_alpha	9238	4.02
6740	NR1C3	PPAR_gamma	4537	4.03
1477	NR1C1	PPAR_alpha	5032	4.05
3042	NR1C1	PPAR_alpha	10893	4.05
2790	NR1C1	PPAR_alpha	9382	4.06
5407	NR1C2	PPAR_delta	6811	4.06
1366	NR1C1	PPAR_alpha	4921	4.07
1951	NR1C1	PPAR_alpha	7419	4.07
2939	NR1C1	PPAR_alpha	10765	4.07
2963	NR1C1	PPAR_alpha	10814	4.07
968	NR1C1	PPAR_alpha	3644	4.08
6676	NR1C3	PPAR_gamma	4473	4.096
586	NR1H2	LXR_beta	8743	4.1
1196	NR1C1	PPAR_alpha	3872	4.1
1379	NR1C1	PPAR_alpha	4934	4.1
3555	NR1H4	FXR	5750	4.1
4306	NR1C2	PPAR_delta	1628	4.1
4730	NR1C2	PPAR_delta	2397	4.1
5335	NR1C2	PPAR_delta	6739	4.1
5621	NR1C2	PPAR_delta	7872	4.1
6793	NR1C3	PPAR_gamma	4590	4.1
7574	NR1C3	PPAR_gamma	7288	4.1
2723	NR1C1	PPAR_alpha	9315	4.14
457	NR1H2	LXR_beta	8614	4.15
7348	NR1C3	PPAR_gamma	7062	4.15
8721	NR2B1	RXR_alpha	3296	4.154
139	NR1H2	LXR_beta	5470	4.16
511	NR1H2	LXR_beta	8668	4.17
837	NR1C1	PPAR_alpha	3513	4.2
4049	NR1H3	LXR_alpha	10393	4.2
4351	NR1C2	PPAR_delta	1673	4.2
6074	NR1C3	PPAR_gamma	2802	4.2
6801	NR1C3	PPAR_gamma	4598	4.2
7701	NR1C3	PPAR_gamma	8066	4.2
6035	NR1C3	PPAR_gamma	2763	4.22
9092	NR2B1	RXR_alpha	6138	4.22
3847	NR1H3	LXR_alpha	7935	4.23
3580	NR1H4	FXR	5775	4.27
3862	NR1H3	LXR_alpha	10206	4.27
4162	NR1H3	LXR_alpha	10506	4.3
4906	NR1C2	PPAR_delta	2573	4.3
6296	NR1C3	PPAR_gamma	3024	4.3
6932	NR1C3	PPAR_gamma	4729	4.3
4780	NR1C2	PPAR_delta	2447	4.35
6743	NR1C3	PPAR_gamma	4540	4.36
2697	NR1C1	PPAR_alpha	9289	4.39
152	NR1H2	LXR_beta	5483	4.4
2320	NR1C1	PPAR_alpha	7788	4.4
6866	NR1C3	PPAR_gamma	4663	4.4
7286	NR1C3	PPAR_gamma	7000	4.4
9059	NR2B1	RXR_alpha	6105	4.4
5314	NR1C2	PPAR_delta	6718	4.45
5603	NR1C2	PPAR_delta	7854	4.45
1233	NR1C1	PPAR_alpha	3909	4.46
6809	NR1C3	PPAR_gamma	4606	4.46
6813	NR1C3	PPAR_gamma	4610	4.47
8365	NR1C3	PPAR_gamma	9707	4.47
2708	NR1C1	PPAR_alpha	9300	4.49
1599	NR1C1	PPAR_alpha	5154	4.5
2884	NR1C1	PPAR_alpha	9476	4.5
3145	NR1C1	PPAR_alpha	10996	4.5
4199	NR1H3	LXR_alpha	10543	4.5
6178	NR1C3	PPAR_gamma	2906	4.5
6888	NR1C3	PPAR_gamma	4685	4.5
7648	NR1C3	PPAR_gamma	8013	4.5
8139	NR1C3	PPAR_gamma	8504	4.58
1124	NR1C1	PPAR_alpha	3800	4.6
1483	NR1C1	PPAR_alpha	5038	4.6
3046	NR1C1	PPAR_alpha	10897	4.6
4833	NR1C2	PPAR_delta	2500	4.6
6683	NR1C3	PPAR_gamma	4480	4.6
6787	NR1C3	PPAR_gamma	4584	4.6
6982	NR1C3	PPAR_gamma	4779	4.6
7287	NR1C3	PPAR_gamma	7001	4.6
7123	NR1C3	PPAR_gamma	6285	4.61
4910	NR1C2	PPAR_delta	2577	4.63
3429	NR1C1	PPAR_alpha	11280	4.65
2392	NR1C1	PPAR_alpha	8984	4.65
4706	NR1C2	PPAR_delta	2373	4.68
6905	NR1C3	PPAR_gamma	4702	4.692
7071	NR1C3	PPAR_gamma	4868	4.7
5396	NR1C2	PPAR_delta	6800	4.71
3558	NR1H4	FXR	5753	4.79
6815	NR1C3	PPAR_gamma	4612	4.79
4278	NR1C2	PPAR_delta	1600	4.8
4304	NR1C2	PPAR_delta	1626	4.8
6640	NR1C3	PPAR_gamma	4437	4.8
6895	NR1C3	PPAR_gamma	4692	4.8
6983	NR1C3	PPAR_gamma	4780	4.8
7063	NR1C3	PPAR_gamma	4860	4.8
6910	NR1C3	PPAR_gamma	4707	4.815
9096	NR2B1	RXR_alpha	6142	4.84
5271	NR1C2	PPAR_delta	6675	4.85
5039	NR1C2	PPAR_delta	6443	4.88
6701	NR1C3	PPAR_gamma	4498	4.88
2197	NR1C1	PPAR_alpha	7665	4.89
4784	NR1C2	PPAR_delta	2451	4.9
267	NR1H2	LXR_beta	5598	4.9
1425	NR1C1	PPAR_alpha	4980	4.9
3006	NR1C1	PPAR_alpha	10857	4.9
4393	NR1C2	PPAR_delta	1715	4.9
6192	NR1C3	PPAR_gamma	2920	4.9
7367	NR1C3	PPAR_gamma	7081	4.9
8175	NR1C3	PPAR_gamma	9517	4.9
8217	NR1C3	PPAR_gamma	9559	4.9
7666	NR1C3	PPAR_gamma	8031	4.92
6810	NR1C3	PPAR_gamma	4607	4.94
2122	NR1C1	PPAR_alpha	7590	4.96
3665	NR1H4	FXR	5860	5
2224	NR1C1	PPAR_alpha	7692	5
2245	NR1C1	PPAR_alpha	7713	5
2656	NR1C1	PPAR_alpha	9248	5
2663	NR1C1	PPAR_alpha	9255	5
2693	NR1C1	PPAR_alpha	9285	5
4104	NR1H3	LXR_alpha	10448	5
4239	NR1H3	LXR_alpha	10583	5
4485	NR1C2	PPAR_delta	2152	5
5066	NR1C2	PPAR_delta	6470	5
5634	NR1C3	PPAR_gamma	1808	5
5635	NR1C3	PPAR_gamma	1809	5
5636	NR1C3	PPAR_gamma	1810	5
5639	NR1C3	PPAR_gamma	1813	5
5640	NR1C3	PPAR_gamma	1814	5
5642	NR1C3	PPAR_gamma	1816	5
5643	NR1C3	PPAR_gamma	1817	5
5645	NR1C3	PPAR_gamma	1819	5
5646	NR1C3	PPAR_gamma	1820	5
5651	NR1C3	PPAR_gamma	1825	5
5654	NR1C3	PPAR_gamma	1828	5
5655	NR1C3	PPAR_gamma	1829	5
5659	NR1C3	PPAR_gamma	1833	5
5667	NR1C3	PPAR_gamma	1841	5
5669	NR1C3	PPAR_gamma	1843	5
5672	NR1C3	PPAR_gamma	1846	5
5675	NR1C3	PPAR_gamma	1849	5
5676	NR1C3	PPAR_gamma	1850	5
5679	NR1C3	PPAR_gamma	1853	5
5681	NR1C3	PPAR_gamma	1855	5
6945	NR1C3	PPAR_gamma	4742	5
7211	NR1C3	PPAR_gamma	6373	5
7805	NR1C3	PPAR_gamma	8170	5
7808	NR1C3	PPAR_gamma	8173	5
7811	NR1C3	PPAR_gamma	8176	5
7919	NR1C3	PPAR_gamma	8284	5
7923	NR1C3	PPAR_gamma	8288	5
7928	NR1C3	PPAR_gamma	8293	5
7931	NR1C3	PPAR_gamma	8296	5
7933	NR1C3	PPAR_gamma	8298	5
7934	NR1C3	PPAR_gamma	8299	5
7937	NR1C3	PPAR_gamma	8302	5
7938	NR1C3	PPAR_gamma	8303	5
7941	NR1C3	PPAR_gamma	8306	5
7943	NR1C3	PPAR_gamma	8308	5
7946	NR1C3	PPAR_gamma	8311	5
7951	NR1C3	PPAR_gamma	8316	5
7953	NR1C3	PPAR_gamma	8318	5
7954	NR1C3	PPAR_gamma	8319	5
7956	NR1C3	PPAR_gamma	8321	5
7958	NR1C3	PPAR_gamma	8323	5
7960	NR1C3	PPAR_gamma	8325	5
7963	NR1C3	PPAR_gamma	8328	5
7967	NR1C3	PPAR_gamma	8332	5
7969	NR1C3	PPAR_gamma	8334	5
8167	NR1C3	PPAR_gamma	8532	5
8286	NR1C3	PPAR_gamma	9628	5
6677	NR1C3	PPAR_gamma	4474	5.01
6806	NR1C3	PPAR_gamma	4603	5.01
7059	NR1C3	PPAR_gamma	4856	5.012
3889	NR1H3	LXR_alpha	10233	5.02
6902	NR1C3	PPAR_gamma	4699	5.036
251	NR1H2	LXR_beta	5582	5.1
1586	NR1C1	PPAR_alpha	5141	5.1
3132	NR1C1	PPAR_alpha	10983	5.1
7284	NR1C3	PPAR_gamma	6998	5.1
8134	NR1C3	PPAR_gamma	8499	5.1
3557	NR1H4	FXR	5752	5.15
831	NR1C1	PPAR_alpha	3507	5.2
1751	NR1C1	PPAR_alpha	5306	5.2
2159	NR1C1	PPAR_alpha	7627	5.2
3295	NR1C1	PPAR_alpha	11146	5.2
7008	NR1C3	PPAR_gamma	4805	5.2
7340	NR1C3	PPAR_gamma	7054	5.2
8220	NR1C3	PPAR_gamma	9562	5.2
1325	NR1C1	PPAR_alpha	4001	5.211
2566	NR1C1	PPAR_alpha	9158	5.25
2917	NR1C1	PPAR_alpha	9509	5.25
5311	NR1C2	PPAR_delta	6715	5.27
5600	NR1C2	PPAR_delta	7851	5.27
4782	NR1C2	PPAR_delta	2449	5.29
6695	NR1C3	PPAR_gamma	4492	5.29
1306	NR1C1	PPAR_alpha	3982	5.3
6799	NR1C3	PPAR_gamma	4596	5.3
809	NR1C1	PPAR_alpha	3485	5.35
3561	NR1H4	FXR	5756	5.37
8143	NR1C3	PPAR_gamma	8508	5.39
3466	NR1C1	PPAR_alpha	11317	5.4
130	NR1H2	LXR_beta	5461	5.4
1484	NR1C1	PPAR_alpha	5039	5.4
1587	NR1C1	PPAR_alpha	5142	5.4
2430	NR1C1	PPAR_alpha	9022	5.4
3047	NR1C1	PPAR_alpha	10898	5.4
3133	NR1C1	PPAR_alpha	10984	5.4
4291	NR1C2	PPAR_delta	1613	5.4
5837	NR1C3	PPAR_gamma	2011	5.4
7993	NR1C3	PPAR_gamma	8358	5.4
8321	NR1C3	PPAR_gamma	9663	5.4
1642	NR1C1	PPAR_alpha	5197	5.48
3187	NR1C1	PPAR_alpha	11038	5.48
4198	NR1H3	LXR_alpha	10542	5.5
7583	NR1C3	PPAR_gamma	7297	5.5
7585	NR1C3	PPAR_gamma	7299	5.5
6817	NR1C3	PPAR_gamma	4614	5.54
7684	NR1C3	PPAR_gamma	8049	5.57
4786	NR1C2	PPAR_delta	2453	5.6
262	NR1H2	LXR_beta	5593	5.6
1427	NR1C1	PPAR_alpha	4982	5.6
1758	NR1C1	PPAR_alpha	5313	5.6
2729	NR1C1	PPAR_alpha	9321	5.6
3007	NR1C1	PPAR_alpha	10858	5.6
3302	NR1C1	PPAR_alpha	11153	5.6
4530	NR1C2	PPAR_delta	2197	5.64
8069	NR1C3	PPAR_gamma	8434	5.64
7194	NR1C3	PPAR_gamma	6356	5.66
5381	NR1C2	PPAR_delta	6785	5.67
2874	NR1C1	PPAR_alpha	9466	5.7
3552	NR1H4	FXR	5747	5.7
4590	NR1C2	PPAR_delta	2257	5.7
6836	NR1C3	PPAR_gamma	4633	5.7
8106	NR1C3	PPAR_gamma	8471	5.7
465	NR1H2	LXR_beta	8622	5.72
1648	NR1C1	PPAR_alpha	5203	5.79
3193	NR1C1	PPAR_alpha	11044	5.79
1195	NR1C1	PPAR_alpha	3871	5.8
3835	NR1H3	LXR_alpha	7923	5.8
7695	NR1C3	PPAR_gamma	8060	5.8
8228	NR1C3	PPAR_gamma	9570	5.8
8313	NR1C3	PPAR_gamma	9655	5.8
3834	NR1H3	LXR_alpha	7922	5.81
6684	NR1C3	PPAR_gamma	4481	5.83
7135	NR1C3	PPAR_gamma	6297	5.87
2739	NR1C1	PPAR_alpha	9331	5.9
4214	NR1H3	LXR_alpha	10558	5.9
4631	NR1C2	PPAR_delta	2298	5.9
4953	NR1C2	PPAR_delta	2620	5.9
5365	NR1C2	PPAR_delta	6769	5.9
6263	NR1C3	PPAR_gamma	2991	5.9
6476	NR1C3	PPAR_gamma	3204	5.9
7278	NR1C3	PPAR_gamma	6992	5.9
7330	NR1C3	PPAR_gamma	7044	5.9
8322	NR1C3	PPAR_gamma	9664	5.9
6762	NR1C3	PPAR_gamma	4559	5.93
2666	NR1C1	PPAR_alpha	9258	5.98
3252	NR1C1	PPAR_alpha	11103	6
3247	NR1C1	PPAR_alpha	11098	6
280	NR1H2	LXR_beta	5611	6
589	NR1H2	LXR_beta	8746	6
1438	NR1C1	PPAR_alpha	4993	6
1664	NR1C1	PPAR_alpha	5219	6
1703	NR1C1	PPAR_alpha	5258	6
1708	NR1C1	PPAR_alpha	5263	6
2242	NR1C1	PPAR_alpha	7710	6
2248	NR1C1	PPAR_alpha	7716	6
2261	NR1C1	PPAR_alpha	7729	6
3209	NR1C1	PPAR_alpha	11060	6
3908	NR1H3	LXR_alpha	10252	6
4226	NR1H3	LXR_alpha	10570	6
4848	NR1C2	PPAR_delta	2515	6
4964	NR1C2	PPAR_delta	2631	6
6867	NR1C3	PPAR_gamma	4664	6
6979	NR1C3	PPAR_gamma	4776	6
7809	NR1C3	PPAR_gamma	8174	6
8315	NR1C3	PPAR_gamma	9657	6
8329	NR1C3	PPAR_gamma	9671	6
2535	NR1C1	PPAR_alpha	9127	6.05
828	NR1C1	PPAR_alpha	3504	6.1
2107	NR1C1	PPAR_alpha	7575	6.1
4094	NR1H3	LXR_alpha	10438	6.1
6919	NR1C3	PPAR_gamma	4716	6.1
6811	NR1C3	PPAR_gamma	4608	6.13
2870	NR1C1	PPAR_alpha	9462	6.14
1731	NR1C1	PPAR_alpha	5286	6.15
2647	NR1C1	PPAR_alpha	9239	6.15
3275	NR1C1	PPAR_alpha	11126	6.15
3579	NR1H4	FXR	5774	6.17
3757	NR1H4	FXR	5952	6.17
5626	NR1C2	PPAR_delta	7877	6.2
5831	NR1C3	PPAR_gamma	2005	6.2
6879	NR1C3	PPAR_gamma	4676	6.2
8157	NR1C3	PPAR_gamma	8522	6.2
1806	NR1C1	PPAR_alpha	5361	6.21
3349	NR1C1	PPAR_alpha	11200	6.21
1480	NR1C1	PPAR_alpha	5035	6.26
830	NR1C1	PPAR_alpha	3506	6.3
863	NR1C1	PPAR_alpha	3539	6.3
4353	NR1C2	PPAR_delta	1675	6.3
3577	NR1H4	FXR	5772	6.31
5399	NR1C2	PPAR_delta	6803	6.32
8151	NR1C3	PPAR_gamma	8516	6.34
4989	NR1C2	PPAR_delta	2656	6.36
5463	NR1C2	PPAR_delta	6867	6.36
6808	NR1C3	PPAR_gamma	4605	6.36
7162	NR1C3	PPAR_gamma	6324	6.36
6900	NR1C3	PPAR_gamma	4697	6.386
1294	NR1C1	PPAR_alpha	3970	6.4
7901	NR1C3	PPAR_gamma	8266	6.4
6560	NR1C3	PPAR_gamma	4357	6.48
587	NR1H2	LXR_beta	8744	6.5
1596	NR1C1	PPAR_alpha	5151	6.5
3142	NR1C1	PPAR_alpha	10993	6.5
4835	NR1C2	PPAR_delta	2502	6.5
5073	NR1C2	PPAR_delta	6477	6.5
2533	NR1C1	PPAR_alpha	9125	6.53
499	NR1H2	LXR_beta	8656	6.54
1598	NR1C1	PPAR_alpha	5153	6.6
2290	NR1C1	PPAR_alpha	7758	6.6
3144	NR1C1	PPAR_alpha	10995	6.6
4490	NR1C2	PPAR_delta	2157	6.6
7543	NR1C3	PPAR_gamma	7257	6.6
6819	NR1C3	PPAR_gamma	4616	6.62
856	NR1C1	PPAR_alpha	3532	6.69
1382	NR1C1	PPAR_alpha	4937	6.7
2978	NR1C1	PPAR_alpha	10829	6.7
4143	NR1H3	LXR_alpha	10487	6.7
4289	NR1C2	PPAR_delta	1611	6.7
6853	NR1C3	PPAR_gamma	4650	6.7
2796	NR1C1	PPAR_alpha	9388	6.78
1863	NR1C1	PPAR_alpha	5418	6.79
3405	NR1C1	PPAR_alpha	11256	6.79
4355	NR1C2	PPAR_delta	1677	6.8
6404	NR1C3	PPAR_gamma	3132	6.8
6884	NR1C3	PPAR_gamma	4681	6.8
7336	NR1C3	PPAR_gamma	7050	6.8
7341	NR1C3	PPAR_gamma	7055	6.8
3427	NR1C1	PPAR_alpha	11278	6.89
2390	NR1C1	PPAR_alpha	8982	6.89
7191	NR1C3	PPAR_gamma	6353	6.89
1876	NR1C1	PPAR_alpha	7344	6.9
4725	NR1C2	PPAR_delta	2392	6.9
5616	NR1C2	PPAR_delta	7867	6.9
6886	NR1C3	PPAR_gamma	4683	6.9
7005	NR1C3	PPAR_gamma	4802	6.9
7012	NR1C3	PPAR_gamma	4809	6.9
8324	NR1C3	PPAR_gamma	9666	6.9
3559	NR1H4	FXR	5754	6.92
6723	NR1C3	PPAR_gamma	4520	6.93
2562	NR1C1	PPAR_alpha	9154	6.96
4908	NR1C2	PPAR_delta	2575	6.98
3666	NR1H4	FXR	5861	7
